old_url,current_url,proposed_url,action,category,confidence,doc_id,fern_file,notes
/ai,/platform/ai,/platform/ai,redirect,matched_changed,1.000,9b5e2dd1-c53b-44fc-b210-ce32e99e5039,platform/pages/calling/ai/overview.mdx,
/ai/get-started,/platform/ai/get-started,/platform/ai/get-started,redirect,matched_changed,1.000,30ba32c2-dd75-4e9d-a36f-b9e845c208d6,platform/pages/calling/ai/get-started/overview.mdx,
/ai/get-started/platform-capabilities,/platform/ai/get-started/platform-capabilities,/platform/ai/platform-capabilities,redirect,matched_changed,1.000,ec1d338d-9a57-4256-bb95-fd50df79a14a,platform/pages/calling/ai/get-started/capabilities/index.mdx,
/ai/get-started/prompt-engineering,/platform/ai/get-started/prompt-engineering,/platform/ai/prompt-engineering,redirect,matched_changed,1.000,3244a74f-bdd3-4454-8c02-7ae18c802b7e,platform/pages/calling/ai/get-started/prompt-engineering/index.mdx,
/ai/get-started/prompt-engineering/best-practices,/platform/ai/get-started/prompt-engineering/best-practices,/platform/ai/prompt-engineering-best-practices,redirect,matched_changed,1.000,b4ad806b-9a94-4382-9fd4-acc91710a588,platform/pages/calling/ai/get-started/prompt-engineering/best-practices.mdx,
/ai/get-started/prompt-engineering/where-to-apply,/platform/ai/get-started/prompt-engineering/where-to-apply,/platform/ai/where-to-apply,redirect,matched_changed,1.000,f4a4617d-a241-4fbe-97e2-bfb164916cc2,platform/pages/calling/ai/get-started/prompt-engineering/prompt-areas.mdx,
/ai/guides/best-practices,/platform/ai/guides/best-practices,/platform/ai/guides-best-practices,redirect,matched_changed,1.000,e6af1926-c844-48ea-a33c-692d47245973,platform/pages/calling/ai/guides/best-practices-for-ai/index.mdx,
/ai/guides/integrations/livekit/inbound,/platform/ai/guides/integrations/livekit/inbound,/platform/ai/inbound,redirect,matched_changed,1.000,afc550a1-5887-4afb-b948-235a791f8840,platform/pages/calling/ai/guides/Integrations/livekit/inbound.mdx,
/ai/guides/integrations/livekit/outbound,/platform/ai/guides/integrations/livekit/outbound,/platform/ai/outbound,redirect,matched_changed,1.000,55017455-9739-466f-9469-bda459dcf3f1,platform/pages/calling/ai/guides/Integrations/livekit/outbound.mdx,
/ai/guides/integrations/vapi,/platform/ai/guides/integrations/vapi,/platform/ai/vapi,redirect,matched_changed,1.000,2239d00c-a4c6-4e94-acf4-93ba0f5bd26b,platform/pages/calling/ai/guides/Integrations/vapi/index.mdx,
/ai/guides/integrations/vapi/inbound-calls,/platform/ai/guides/integrations/vapi/inbound-calls,/platform/ai/inbound-calls,redirect,matched_changed,1.000,85a7837b-5b92-4673-afe5-192995b0fbfb,platform/pages/calling/ai/guides/Integrations/vapi/inbound-calls.mdx,
/ai/guides/integrations/vapi/outbound-calls,/platform/ai/guides/integrations/vapi/outbound-calls,/platform/ai/outbound-calls,redirect,matched_changed,1.000,ee4080eb-4dce-457f-a2cc-b21537700230,platform/pages/calling/ai/guides/Integrations/vapi/outbound-calls.mdx,
/ai/pom,/platform/ai/pom,/platform/ai/pom,redirect,matched_changed,1.000,8888949d-c77a-45cf-8929-09274f2d7607,platform/pages/calling/ai/POM/overview.mdx,
/ai/pom/technical-reference,/platform/ai/pom/technical-reference,/platform/ai/technical-reference,redirect,matched_changed,1.000,236f8795-b482-4065-b0c7-325683c60a1e,platform/pages/calling/ai/POM/technical-reference.mdx,
/call-flow-builder/ai-agent,/call-flow-builder/ai-agent,/call-flow-builder/reference/ai-agent,redirect,matched_changed,1.000,5edb6ae0-abd0-4526-bde4-b2f0265e5e9c,call-flow-builder/pages/nodes/ai_agent.mdx,
/call-flow-builder/answer-call,/call-flow-builder/answer-call,/call-flow-builder/reference/answer-call,redirect,matched_changed,1.000,3c872650-251f-400f-8f85-e9d78dc36f07,call-flow-builder/pages/nodes/answer_call.mdx,
/call-flow-builder/conditions,/call-flow-builder/conditions,/call-flow-builder/reference/conditions,redirect,matched_changed,1.000,cf460ee1-838a-49cd-8402-8e86a3d57ef3,call-flow-builder/pages/nodes/conditions.mdx,
/call-flow-builder/execute-swml,/call-flow-builder/execute-swml,/call-flow-builder/reference/execute-swml,redirect,matched_changed,1.000,205aae9e-d6d0-432b-a716-8fd22c8386c7,call-flow-builder/pages/nodes/execute_swml.mdx,
/call-flow-builder/forward-to-phone,/call-flow-builder/forward-to-phone,/call-flow-builder/reference/forward-to-phone,redirect,matched_changed,1.000,f2728d31-d160-4ab1-bac5-29b45028d683,call-flow-builder/pages/nodes/forward_to_phone.mdx,
/call-flow-builder/gather-input,/call-flow-builder/gather-input,/call-flow-builder/reference/gather-input,redirect,matched_changed,1.000,8afaf859-a3b9-4551-a62b-dca41ac17dbc,call-flow-builder/pages/nodes/gather_input.mdx,
/call-flow-builder/handle-call,/call-flow-builder/handle-call,/call-flow-builder/reference/handle-call,redirect,matched_changed,1.000,eefe8a91-9eb9-4711-92a6-938d5a668f91,call-flow-builder/pages/nodes/handle_call.mdx,
/call-flow-builder/hangup-call,/call-flow-builder/hangup-call,/call-flow-builder/reference/hangup-call,redirect,matched_changed,1.000,d05e53cf-c7f7-4b62-9cc1-48712174a816,call-flow-builder/pages/nodes/hangup_call.mdx,
/call-flow-builder/nodes,/call-flow-builder/nodes,/call-flow-builder/reference/nodes,redirect,matched_changed,1.000,c8423db1-6370-44ad-bb14-538ab08165d4,call-flow-builder/pages/nodes/index.mdx,
/call-flow-builder/play-audio-or-tts,/call-flow-builder/play-audio-or-tts,/call-flow-builder/reference/play-audio-or-tts,redirect,matched_changed,1.000,ac6af178-0fd6-4e1a-962c-07f27295d435,call-flow-builder/pages/nodes/play_audio_or_tts.mdx,
/call-flow-builder/request,/call-flow-builder/request,/call-flow-builder/reference/request,redirect,matched_changed,1.000,6fd48151-b077-4f9d-9320-94d11fe1289f,call-flow-builder/pages/nodes/request.mdx,
/call-flow-builder/send_sms,/call-flow-builder/send-sms,/call-flow-builder/reference/send-sms,redirect,matched_changed,1.000,d67de0e5-2ee8-4841-ac69-6a4462a87ee1,call-flow-builder/pages/nodes/send_sms.mdx,
/call-flow-builder/set-variables,/call-flow-builder/set-variables,/call-flow-builder/reference/set-variables,redirect,matched_changed,1.000,0c3b6dd5-6545-48d2-a2f4-b05a24aee4bc,call-flow-builder/pages/nodes/set_variables.mdx,
/call-flow-builder/start-call-recording,/call-flow-builder/start-call-recording,/call-flow-builder/reference/start-call-recording,redirect,matched_changed,1.000,a87dee02-cb76-4999-9adc-8d50435c98bf,call-flow-builder/pages/nodes/start_call_recording.mdx,
/call-flow-builder/stop-call-recording,/call-flow-builder/stop-call-recording,/call-flow-builder/reference/stop-call-recording,redirect,matched_changed,1.000,a4ca97c0-255d-4600-b018-a47ef683820e,call-flow-builder/pages/nodes/stop_call_recording.mdx,
/call-flow-builder/unset-variables,/call-flow-builder/unset-variables,/call-flow-builder/reference/unset-variables,redirect,matched_changed,1.000,f44ede23-3d11-428d-8d47-68d06aabdd96,call-flow-builder/pages/nodes/unset_variables.mdx,
/call-flow-builder/variables,/call-flow-builder/variables,/call-flow-builder/guides/variables,redirect,matched_changed,1.000,ca4c2ae8-2768-4941-b126-aae71c9e1e31,call-flow-builder/pages/core/variables.mdx,
/call-flow-builder/version,/call-flow-builder/core/version,/call-flow-builder/guides/version,redirect,slug_changed,0.984,474b07f5-8186-4857-b14d-ea41f501be5e,call-flow-builder/pages/core/version.mdx,body=0.979 fname=1.000
/call-flow-builder/voicemail-recording,/call-flow-builder/voicemail-recording,/call-flow-builder/reference/voicemail-recording,redirect,matched_changed,1.000,147c8b5b-55b6-4990-806e-be1c9b6df86b,call-flow-builder/pages/nodes/voicemail_recording.mdx,
/chat,/platform/chat,/platform/chat,redirect,matched_changed,1.000,0c462af0-2a49-4025-9c55-af77c7de2391,platform/pages/messaging/chat/overview.mdx,
/chat/faq,/platform/chat/faq,/platform/chat/faq,redirect,matched_changed,1.000,4216190f-30d6-4a44-a0fe-9ab9c8c95f56,platform/pages/messaging/chat/chat-faq.mdx,
/chat/getting-started/chat-first-steps,/platform/chat/getting-started/chat-first-steps,/platform/chat/chat-first-steps,redirect,matched_changed,1.000,5f005d50-66ba-4721-8207-ab4dcd6465d9,platform/pages/messaging/chat/getting-started/chat-first-steps.mdx,
/chat/getting-started/get-started-with-a-simple-chat-demo,/platform/chat/getting-started/get-started-with-a-simple-chat-demo,/platform/chat/get-started-with-a-simple-chat-demo,redirect,matched_changed,1.000,a53d6472-9997-4bb4-9459-d3ce369c6158,platform/pages/messaging/chat/getting-started/get-started-with-a-simple-chat-demo/index.mdx,
/chat/guides/build-a-react-chat-application,/platform/chat/guides/build-a-react-chat-application,/platform/chat/build-a-react-chat-application,redirect,matched_changed,1.000,eb0d1d08-528e-4156-8b74-e1f87563c232,platform/pages/messaging/chat/guides/build-a-react-chat-application/index.mdx,
/chat/guides/using-chat-to-send-sms-and-make-calls,/platform/chat/guides/using-chat-to-send-sms-and-make-calls,/platform/chat/using-chat-to-send-sms-and-make-calls,redirect,matched_changed,1.000,fa4f51c1-ff81-4e48-81fc-46208d643e8a,platform/pages/messaging/chat/guides/using-chat-to-send-sms-and-make-calls/index.mdx,
/compatibility-api/api-reference/rest-client-sdks/methods,/compatibility-api/sdks/methods,/compatibility-api/sdks/methods,redirect,slug_changed,1.000,9154c656-935a-43ba-b30a-d6e1a7c0222b,compatibility-api\pages\sdks\methods\overview.mdx,compat_sdk_exact; Matched via compat SDK directory structure
/compatibility-api/client-sdks/api/available-phone-numbers,/compatibility-api/sdks/methods/available-phone-numbers,/compatibility-api/sdks/methods/available-phone-numbers,redirect,slug_changed,1.000,18490169-0be1-4344-8dbb-92bcd5e85c9b,compatibility-api\pages\sdks\methods\available-phone-numbers\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/api/available-phone-numbers/list-resources,/compatibility-api/sdks/methods/available-phone-numbers/list-resources,/compatibility-api/sdks/methods/available-phone-numbers/list-resources,redirect,slug_changed,1.000,fda5c446-1939-422a-a573-caada2bd7f90,compatibility-api\pages\sdks\methods\available-phone-numbers\list-resources.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/applications,/compatibility-api/sdks/methods/applications,/compatibility-api/sdks/methods/applications,redirect,slug_changed,1.000,62a772d8-61bd-4493-86b5-7d306f136f84,compatibility-api\pages\sdks\methods\applications\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/applications/create,/compatibility-api/sdks/methods/applications/create,/compatibility-api/sdks/methods/applications/create,redirect,slug_changed,1.000,1447717d-bfd6-41cf-8cde-07f726b41601,compatibility-api\pages\sdks\methods\applications\create.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/applications/delete,/compatibility-api/sdks/methods/applications/delete,/compatibility-api/sdks/methods/applications/delete,redirect,slug_changed,1.000,0e84effc-f1c5-4752-a483-d6344dee38de,compatibility-api\pages\sdks\methods\applications\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/applications/retrieve,/compatibility-api/sdks/methods/applications/retrieve,/compatibility-api/sdks/methods/applications/retrieve,redirect,slug_changed,1.000,98d520ce-1014-4d52-9b4b-b5d81c97bed4,compatibility-api\pages\sdks\methods\applications\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/applications/update,/compatibility-api/sdks/methods/applications/update,/compatibility-api/sdks/methods/applications/update,redirect,slug_changed,1.000,92b91d3f-5ed0-43bf-89a4-2fcdffda00f8,compatibility-api\pages\sdks\methods\applications\update.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/accounts,/compatibility-api/sdks/methods/accounts,/compatibility-api/sdks/methods/accounts,redirect,slug_changed,1.000,1f22d1d4-9208-4020-874e-4ef840d48197,compatibility-api\pages\sdks\methods\accounts\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/accounts/list,/compatibility-api/sdks/methods/accounts/list,/compatibility-api/sdks/methods/accounts/list,redirect,slug_changed,1.000,468799e6-512c-4313-bb11-d3fc5ed32307,compatibility-api\pages\sdks\methods\accounts\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/accounts/retrieve,/compatibility-api/sdks/methods/accounts/retrieve,/compatibility-api/sdks/methods/accounts/retrieve,redirect,slug_changed,1.000,cd4956e9-776e-4b5a-b683-073015e0ae19,compatibility-api\pages\sdks\methods\accounts\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/accounts/update,/compatibility-api/sdks/methods/accounts/update,/compatibility-api/sdks/methods/accounts/update,redirect,slug_changed,1.000,3b7c6714-fd70-495c-ab1d-615779689214,compatibility-api\pages\sdks\methods\accounts\update-friendly-name.mdx,compat_sdk_title; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/calls,/compatibility-api/sdks/methods/calls,/compatibility-api/sdks/methods/calls,redirect,slug_changed,1.000,2216b748-43cd-4a27-b6b3-1f419d298d5f,compatibility-api\pages\sdks\methods\calls\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/calls/create,/compatibility-api/sdks/methods/calls/create,/compatibility-api/sdks/methods/calls/create,redirect,slug_changed,1.000,8e96e4f7-9df0-415a-b392-e1ee63872469,compatibility-api\pages\sdks\methods\calls\create.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/calls/delete,/compatibility-api/sdks/methods/calls/delete,/compatibility-api/sdks/methods/calls/delete,redirect,slug_changed,1.000,4e6ccd4d-5731-43ad-8dbf-e963044a4b4b,compatibility-api\pages\sdks\methods\calls\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/calls/list,/compatibility-api/sdks/methods/calls/list,/compatibility-api/sdks/methods/calls/list,redirect,slug_changed,1.000,99334f2d-3826-4125-9f6f-e90fd3a44d7b,compatibility-api\pages\sdks\methods\calls\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/calls/retrieve,/compatibility-api/sdks/methods/calls/retrieve,/compatibility-api/sdks/methods/calls/retrieve,redirect,slug_changed,1.000,8e07ca7b-8008-4e09-a589-f340f6655c81,compatibility-api\pages\sdks\methods\calls\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/calls/update,/compatibility-api/sdks/methods/calls/update,/compatibility-api/sdks/methods/calls/update,redirect,slug_changed,1.000,2a761a26-88e5-4aaf-9835-5adc81d29049,compatibility-api\pages\sdks\methods\calls\update.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conference-participants,/compatibility-api/sdks/methods/conference-participants,/compatibility-api/sdks/methods/conference-participants,redirect,slug_changed,1.000,3131fe03-c78f-4af3-a91a-5369654a7228,compatibility-api\pages\sdks\methods\conference-participants\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conference-participants/add,/compatibility-api/sdks/methods/conference-participants/add,/compatibility-api/sdks/methods/conference-participants/add,redirect,slug_changed,1.000,0d287249-65be-4499-afb7-508218b8169e,compatibility-api\pages\sdks\methods\conference-participants\add.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conference-participants/delete,/compatibility-api/sdks/methods/conference-participants/delete,/compatibility-api/sdks/methods/conference-participants/delete,redirect,slug_changed,1.000,9c6d9e00-acd3-4ab3-944f-f0a975931a33,compatibility-api\pages\sdks\methods\conference-participants\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conference-participants/list,/compatibility-api/sdks/methods/conference-participants/list,/compatibility-api/sdks/methods/conference-participants/list,redirect,slug_changed,1.000,f04d9e85-24c2-44d8-94c1-49ba52c74244,compatibility-api\pages\sdks\methods\conference-participants\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conference-participants/retrieve,/compatibility-api/sdks/methods/conference-participants/retrieve,/compatibility-api/sdks/methods/conference-participants/retrieve,redirect,slug_changed,1.000,8ba7bc7b-515a-4bab-a4c9-84541f0e4d2a,compatibility-api\pages\sdks\methods\conference-participants\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conference-participants/update,/compatibility-api/sdks/methods/conference-participants/update,/compatibility-api/sdks/methods/conference-participants/update,redirect,slug_changed,1.000,5d79bced-b091-4031-8f4e-9d337025d821,compatibility-api\pages\sdks\methods\conference-participants\update.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conferences,/compatibility-api/sdks/methods/conferences,/compatibility-api/sdks/methods/conferences,redirect,slug_changed,1.000,076712a0-d1a5-4e64-8169-b037a99cac1a,compatibility-api\pages\sdks\methods\conferences\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conferences/list,/compatibility-api/sdks/methods/conferences/list,/compatibility-api/sdks/methods/conferences/list,redirect,slug_changed,1.000,09e2d46f-3a9f-4784-991c-134ee0719bc4,compatibility-api\pages\sdks\methods\conferences\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conferences/retrieve,/compatibility-api/sdks/methods/conferences/retrieve,/compatibility-api/sdks/methods/conferences/retrieve,redirect,slug_changed,1.000,a6317fda-9575-435b-8459-c1504ab1fdc9,compatibility-api\pages\sdks\methods\conferences\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/conferences/update,/compatibility-api/sdks/methods/conferences/update,/compatibility-api/sdks/methods/conferences/update,redirect,slug_changed,1.000,cd5e54a0-ee14-4988-bb45-059dda4486cf,compatibility-api\pages\sdks\methods\conferences\update.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/cxml-applications,/compatibility-api/sdks/methods/cxml-applications,/compatibility-api/sdks/methods/cxml-applications,redirect,slug_changed,1.000,4368b2ee-99fe-41f7-95a8-4ac75f83ffa0,compatibility-api\pages\sdks\methods\cxml-applications\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/cxml-applications/create,/compatibility-api/sdks/methods/cxml-applications/create,/compatibility-api/sdks/methods/cxml-applications/create,redirect,slug_changed,1.000,af03f300-90ef-4091-a20b-4b8110154316,compatibility-api\pages\sdks\methods\cxml-applications\create.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/cxml-applications/delete,/compatibility-api/sdks/methods/cxml-applications/delete,/compatibility-api/sdks/methods/cxml-applications/delete,redirect,slug_changed,1.000,8abd05f0-dd5c-4483-8a5d-bf590c177fb7,compatibility-api\pages\sdks\methods\cxml-applications\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/cxml-applications/list,/compatibility-api/sdks/methods/cxml-applications/list,/compatibility-api/sdks/methods/cxml-applications/list,redirect,slug_changed,1.000,848a2d09-a4e7-45e3-a9d5-b591f87a5022,compatibility-api\pages\sdks\methods\cxml-applications\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/cxml-applications/retrieve,/compatibility-api/sdks/methods/cxml-applications/retrieve,/compatibility-api/sdks/methods/cxml-applications/retrieve,redirect,slug_changed,1.000,9e7474af-3079-4866-b1c3-d2e349ce69d4,compatibility-api\pages\sdks\methods\cxml-applications\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/cxml-applications/update,/compatibility-api/sdks/methods/cxml-applications/update,/compatibility-api/sdks/methods/cxml-applications/update,redirect,slug_changed,1.000,f05426de-076b-4cf2-9015-78e560862811,compatibility-api\pages\sdks\methods\cxml-applications\update.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/fax-media,/compatibility-api/sdks/methods/fax-media,/compatibility-api/sdks/methods/fax-media,redirect,slug_changed,1.000,7b4dac74-9761-49f7-b4b4-1b0ee1339c7d,compatibility-api\pages\sdks\methods\fax-media\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/fax-media/delete,/compatibility-api/sdks/methods/fax-media/delete,/compatibility-api/sdks/methods/fax-media/delete,redirect,slug_changed,1.000,d1c80584-71e9-4f89-918f-b0f9221cb8eb,compatibility-api\pages\sdks\methods\fax-media\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/fax-media/retrieve,/compatibility-api/sdks/methods/fax-media/retrieve,/compatibility-api/sdks/methods/fax-media/retrieve,redirect,slug_changed,1.000,cec0af30-7056-45ab-a344-bdc87b23ca08,compatibility-api\pages\sdks\methods\fax-media\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/faxes,/compatibility-api/sdks/methods/faxes,/compatibility-api/sdks/methods/faxes,redirect,slug_changed,1.000,1865e3f1-5d52-4a89-a497-3f10385a58af,compatibility-api\pages\sdks\methods\faxes\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/faxes/delete,/compatibility-api/sdks/methods/faxes/delete,/compatibility-api/sdks/methods/faxes/delete,redirect,slug_changed,1.000,b92b6443-8d2f-41cc-9af6-8ac6d2271ea3,compatibility-api\pages\sdks\methods\faxes\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/faxes/list,/compatibility-api/sdks/methods/faxes/list,/compatibility-api/sdks/methods/faxes/list,redirect,slug_changed,1.000,ea4f14c7-d97f-4589-b499-64bdd165b9b9,compatibility-api\pages\sdks\methods\faxes\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/faxes/retrieve,/compatibility-api/sdks/methods/faxes/retrieve,/compatibility-api/sdks/methods/faxes/retrieve,redirect,slug_changed,1.000,e43dfc17-78fd-4ee2-8ee6-045d8e58b73c,compatibility-api\pages\sdks\methods\faxes\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/faxes/send,/compatibility-api/sdks/methods/faxes/send,/compatibility-api/sdks/methods/faxes/send,redirect,slug_changed,1.000,218836df-b1dc-420b-86be-b4030cb1f53e,compatibility-api\pages\sdks\methods\faxes\send.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/faxes/update,/compatibility-api/sdks/methods/faxes/update,/compatibility-api/sdks/methods/faxes/update,redirect,slug_changed,1.000,cdddd7e2-f295-4084-9a9b-ab7c6f943528,compatibility-api\pages\sdks\methods\faxes\update.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/incoming-phone-numbers,/compatibility-api/sdks/methods/incoming-phone-numbers,/compatibility-api/sdks/methods/incoming-phone-numbers,redirect,slug_changed,1.000,2e9cb8cd-2e68-4f4b-93f0-3368de22c550,compatibility-api\pages\sdks\methods\incoming-phone-numbers\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/incoming-phone-numbers/create,/compatibility-api/sdks/methods/incoming-phone-numbers/create,/compatibility-api/sdks/methods/incoming-phone-numbers/create,redirect,slug_changed,1.000,bd955a5f-bfef-4081-8fd7-0a63cbc8f906,compatibility-api\pages\sdks\methods\incoming-phone-numbers\create.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/incoming-phone-numbers/delete,/compatibility-api/sdks/methods/incoming-phone-numbers/delete,/compatibility-api/sdks/methods/incoming-phone-numbers/delete,redirect,slug_changed,1.000,319f110e-ac05-4d93-82c5-4c892ef0722b,compatibility-api\pages\sdks\methods\incoming-phone-numbers\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/incoming-phone-numbers/list,/compatibility-api/sdks/methods/incoming-phone-numbers/list,/compatibility-api/sdks/methods/incoming-phone-numbers/list,redirect,slug_changed,1.000,ad545af3-6a82-4b4b-89f2-0b4efc2f40b9,compatibility-api\pages\sdks\methods\incoming-phone-numbers\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/incoming-phone-numbers/retrieve,/compatibility-api/sdks/methods/incoming-phone-numbers/retrieve,/compatibility-api/sdks/methods/incoming-phone-numbers/retrieve,redirect,slug_changed,1.000,4f33814c-acb0-4b4d-a9ed-85358c89133e,compatibility-api\pages\sdks\methods\incoming-phone-numbers\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/incoming-phone-numbers/update,/compatibility-api/sdks/methods/incoming-phone-numbers/update,/compatibility-api/sdks/methods/incoming-phone-numbers/update,redirect,slug_changed,1.000,7ef034c7-78ee-4b8d-be55-b87336c6117b,compatibility-api\pages\sdks\methods\incoming-phone-numbers\update.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/media,/compatibility-api/sdks/methods/media,/compatibility-api/sdks/methods/media,redirect,slug_changed,1.000,221b3ebf-a430-4359-8322-e006cb8c0e06,compatibility-api\pages\sdks\methods\media\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/media/delete,/compatibility-api/sdks/methods/media/delete,/compatibility-api/sdks/methods/media/delete,redirect,slug_changed,1.000,a084e581-7d57-4b55-a55f-6b4f8cfba3cd,compatibility-api\pages\sdks\methods\media\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/media/list,/compatibility-api/sdks/methods/media/list,/compatibility-api/sdks/methods/media/list,redirect,slug_changed,1.000,affe973c-44c6-4774-b141-c457174c93fd,compatibility-api\pages\sdks\methods\media\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/media/retrieve,/compatibility-api/sdks/methods/media/retrieve,/compatibility-api/sdks/methods/media/retrieve,redirect,slug_changed,1.000,060f3bc2-5d1f-4389-b82e-94e8f7662463,compatibility-api\pages\sdks\methods\media\retrieve.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/messaging,/compatibility-api/sdks/methods/messaging,/compatibility-api/sdks/methods/messaging,redirect,slug_changed,1.000,06d8123f-1604-49c1-b6a8-9d69fc5f7f9b,compatibility-api\pages\sdks\methods\messaging\index.mdx,compat_sdk_index; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/messaging/create,/compatibility-api/sdks/methods/messaging/create,/compatibility-api/sdks/methods/messaging/create,redirect,slug_changed,1.000,41c716f4-f316-45e0-8ea7-d7988dc08e50,compatibility-api\pages\sdks\methods\messaging\create.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/messaging/delete,/compatibility-api/sdks/methods/messaging/delete,/compatibility-api/sdks/methods/messaging/delete,redirect,slug_changed,1.000,21bcdc24-4476-4a4e-a9d0-10180ae52e9c,compatibility-api\pages\sdks\methods\messaging\delete.mdx,compat_sdk_filename; Matched via compat SDK directory structure
/compatibility-api/client-sdks/methods/messaging/list,/compatibility-api/sdks/methods/messaging/list,/compatibility-api/sdks/methods/messaging/list,redirect,slug_changed,1.000,26506e24-0277-4f74-9210-87f52b62e6ca,compatibility-api\pages\sdks\methods\messaging\list.mdx,compat_sdk_filename; Matched via compat SDK directory structure
