doc_id,title,slug,file_path,product
0b250afc-29c1-4df3-a22c-8225fefa7974,lock,reference/video/room-session/methods/lock,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\lock.mdx,realtime-sdk
cc73aa49-059f-47e2-9aab-656c4acccda6,off,reference/video/room-session/methods/off,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\off.mdx,realtime-sdk
0c1e01c3-c188-41ad-beef-5c01507500c1,on,reference/video/room-session/methods/on,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\on.mdx,realtime-sdk
dde29b70-75e8-4ebd-b1b7-273f688fd338,once,reference/video/room-session/methods/once,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\once.mdx,realtime-sdk
4909ef2f-0b4b-4264-9a3c-8211fab2133b,play,reference/video/room-session/methods/play,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\play.mdx,realtime-sdk
c581dce0-fcc1-49f9-b69b-2410630c0dba,promote,reference/video/room-session/methods/promote,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\promote.mdx,realtime-sdk
c1a35102-9a38-4f82-a4e2-f7db31b06bd8,removeAllListeners,reference/video/room-session/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\removealllisteners.mdx,realtime-sdk
f166a411-be31-47d7-bfb7-ee61b7a56c09,removeAllMembers,reference/video/room-session/methods/remove-all-members,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\removeallmembers.mdx,realtime-sdk
457a8485-b010-4a6a-bb7e-b0eb3105c8a3,removeMember,reference/video/room-session/methods/remove-member,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\removemember.mdx,realtime-sdk
e06f205f-8b13-4893-b0ad-14d05d53c513,setHideVideoMuted,reference/video/room-session/methods/set-hide-video-muted,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\sethidevideomuted.mdx,realtime-sdk
33b9ba79-81d8-4c0b-bb25-0493295f02a1,setInputSensitivity,reference/video/room-session/methods/set-input-sensitivity,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setinputsensitivity.mdx,realtime-sdk
df66fb6e-87ce-4f71-a1d4-d495898c8a9c,setInputVolume,reference/video/room-session/methods/set-input-volume,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setinputvolume.mdx,realtime-sdk
6797ce94-6087-4b60-a297-6bc669ed9146,setLayout,reference/video/room-session/methods/set-layout,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setlayout.mdx,realtime-sdk
ee06fdfb-1877-4530-a7d5-edfc0c231cc4,setMemberMeta,reference/video/room-session/methods/set-member-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setmembermeta.mdx,realtime-sdk
a11158c0-62bd-4ac7-b6a6-72956ada17ac,setMemberPosition,reference/video/room-session/methods/set-member-position,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setmemberposition.mdx,realtime-sdk
399a445a-12a2-4cb5-9283-0f9aab4f5f4a,setMeta,reference/video/room-session/methods/set-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setmeta.mdx,realtime-sdk
527bedb5-9fa1-44ad-9188-a91ad5e5f7b0,setMicrophoneVolume,reference/video/room-session/methods/setmicrophonevolume,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setmicrophonevolume.mdx,realtime-sdk
3248d381-95e3-45bf-90d4-93c335b51ff0,setOutputVolume,reference/video/room-session/methods/set-output-volume,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setoutputvolume.mdx,realtime-sdk
25d7e907-21af-444d-a1a8-b0f432916819,setPositions,reference/video/room-session/methods/set-positions,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setpositions.mdx,realtime-sdk
63b0f0dc-1ac6-4e18-8c5e-fedbc80a1e08,setPrioritizeHandraise,reference/video/room-session/methods/set-prioritize-hand-raise,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setprioritizehandraise.mdx,realtime-sdk
3229f6ae-4718-4d32-901b-7d32fd001422,setRaisedHand,reference/video/room-session/methods/set-raised-hand,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setraisedhand.mdx,realtime-sdk
a0f5dd95-878c-4b00-bf9f-5294a640ca2e,setSpeakerVolume,reference/video/room-session/methods/setspeakervolume,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\setspeakervolume.mdx,realtime-sdk
bc0adfff-87ec-4455-850d-5a0ac0190b82,startRecording,reference/video/room-session/methods/start-recording,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\startrecording.mdx,realtime-sdk
77fa1536-c9d2-4625-8f88-ee2acbf23c56,startStream,reference/video/room-session/methods/start-stream,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\startstream.mdx,realtime-sdk
88bad2ec-299f-4233-aa5a-dfb6fdb92276,subscribe,reference/video/room-session/methods/subscribe,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\subscribe.mdx,realtime-sdk
3fde4dbc-338f-4776-bc25-dfba2e112e63,undeaf,reference/video/room-session/methods/undeaf,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\undeaf.mdx,realtime-sdk
2ac5f462-99d6-47f9-9c7d-eaa2d3d39f6e,unlock,reference/video/room-session/methods/unlock,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\unlock.mdx,realtime-sdk
aa0a32d5-f24f-4dec-905f-218ef05af00e,updateMemberMeta,reference/video/room-session/methods/update-member-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\updatemembermeta.mdx,realtime-sdk
1f7b2f84-4dc1-4456-bd12-8d717d256b13,updateMeta,reference/video/room-session/methods/update-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\updatemeta.mdx,realtime-sdk
c7a5e745-2dc1-4cd4-993d-2b10e7bfac1f,videoMute,reference/video/room-session/methods/video-mute,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\videomute.mdx,realtime-sdk
b8f1b311-3471-45f1-bd2e-08fc3353ca04,videoUnmute,reference/video/room-session/methods/video-unmute,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\videounmute.mdx,realtime-sdk
b10daf8c-2249-4b42-aa25-0c99c96dee86,Events,reference/voice/call/events,realtime-sdk\pages\v3\tech-ref\voice\call\events.mdx,realtime-sdk
71cb4e89-4b8b-4b3d-84f1-49b511714d62,amd,reference/voice/call/methods/amd,realtime-sdk\pages\v3\tech-ref\voice\call\methods\amd.mdx,realtime-sdk
5b95811e-2a1d-4c4e-b7c1-d811cf427f8e,answer,reference/voice/call/methods/answer,realtime-sdk\pages\v3\tech-ref\voice\call\methods\answer.mdx,realtime-sdk
90c9e334-38a1-4c57-b1d0-14da5aff751f,collect,reference/voice/call/methods/collect,realtime-sdk\pages\v3\tech-ref\voice\call\methods\collect.mdx,realtime-sdk
6d265e39-c574-43d9-85d8-ed7060fbf3c3,connect,reference/voice/call/methods/connect,realtime-sdk\pages\v3\tech-ref\voice\call\methods\connect.mdx,realtime-sdk
510fce50-36ba-4684-a891-b17922a7e61c,connectPhone,reference/voice/call/methods/connect-phone,realtime-sdk\pages\v3\tech-ref\voice\call\methods\connectphone.mdx,realtime-sdk
a7c85df3-69f0-4f9d-9f6c-56893e947b63,connectSip,reference/voice/call/methods/connect-sip,realtime-sdk\pages\v3\tech-ref\voice\call\methods\connectsip.mdx,realtime-sdk
fe33bb33-3197-4bad-9d1b-f2a52e1e8029,detect,reference/voice/call/methods/detect,realtime-sdk\pages\v3\tech-ref\voice\call\methods\detect.mdx,realtime-sdk
a6e94ca8-b836-4419-8ccf-9dc40c052b5b,detectAnsweringMachine,reference/voice/call/methods/detect-answering-machine,realtime-sdk\pages\v3\tech-ref\voice\call\methods\detectansweringmachine.mdx,realtime-sdk
685843a7-b2c0-43e1-9613-3983a32a9dbc,detectDigit,reference/voice/call/methods/detect-digit,realtime-sdk\pages\v3\tech-ref\voice\call\methods\detectdigit.mdx,realtime-sdk
2234678b-619e-4a9b-ba9f-c699fbf43ec2,detectFax,reference/voice/call/methods/detect-fax,realtime-sdk\pages\v3\tech-ref\voice\call\methods\detectfax.mdx,realtime-sdk
0e6912f8-bca1-4d72-acd2-8cc7379631d4,dial,reference/voice/call/methods/dial,realtime-sdk\pages\v3\tech-ref\voice\call\methods\dial.mdx,realtime-sdk
cc4cb64d-598c-4a33-9fe3-db9b1e2cc652,disconnect,reference/voice/call/methods/disconnect,realtime-sdk\pages\v3\tech-ref\voice\call\methods\disconnect.mdx,realtime-sdk
d07b8034-729f-4c80-a518-ba6c3dd8768e,disconnected,reference/voice/call/methods/disconnected,realtime-sdk\pages\v3\tech-ref\voice\call\methods\disconnected.mdx,realtime-sdk
f73e4e23-4db4-44c3-b201-d6754fb1f6dc,hangup,reference/voice/call/methods/hangup,realtime-sdk\pages\v3\tech-ref\voice\call\methods\hangup.mdx,realtime-sdk
b6af592d-7e0a-430e-8f68-07c7e53ba3dc,listen,reference/voice/call/methods/listen,realtime-sdk\pages\v3\tech-ref\voice\call\methods\listen.mdx,realtime-sdk
2a6996e9-e63c-4160-9d6e-2a1f697b30fd,off,reference/voice/call/methods/off,realtime-sdk\pages\v3\tech-ref\voice\call\methods\off.mdx,realtime-sdk
2094dc90-50e6-4fb0-a9b2-e63c691fb62b,on,reference/voice/call/methods/on,realtime-sdk\pages\v3\tech-ref\voice\call\methods\on.mdx,realtime-sdk
1493bbb9-03c4-41a9-ab9d-18dffe98b304,once,reference/voice/call/methods/once,realtime-sdk\pages\v3\tech-ref\voice\call\methods\once.mdx,realtime-sdk
549e8370-4d76-4e09-97a0-9c9da0e760b2,pass,reference/voice/call/methods/pass,realtime-sdk\pages\v3\tech-ref\voice\call\methods\pass.mdx,realtime-sdk
0b6a0b8f-06bd-46e6-8431-4a2e161103b7,play,reference/voice/call/methods/play,realtime-sdk\pages\v3\tech-ref\voice\call\methods\play.mdx,realtime-sdk
ad432230-6a9c-4d69-8b34-fab72c82795c,playAudio,reference/voice/call/methods/play-audio,realtime-sdk\pages\v3\tech-ref\voice\call\methods\playaudio.mdx,realtime-sdk
eaf3630c-6fc3-4ed1-a888-bbc916b31aad,playRingtone,reference/voice/call/methods/play-ringtone,realtime-sdk\pages\v3\tech-ref\voice\call\methods\playringtone.mdx,realtime-sdk
70de8feb-ecce-4ea3-80ad-6b1c3586e579,playSilence,reference/voice/call/methods/play-silence,realtime-sdk\pages\v3\tech-ref\voice\call\methods\playsilence.mdx,realtime-sdk
782a4d93-6e57-4ffc-a89b-9fe6c2b58ff7,playTTS,reference/voice/call/methods/play-tts,realtime-sdk\pages\v3\tech-ref\voice\call\methods\playtts.mdx,realtime-sdk
c183a387-a372-4e2b-8a9f-1b8cf6ce32f2,prompt,reference/voice/call/methods/prompt,realtime-sdk\pages\v3\tech-ref\voice\call\methods\prompt.mdx,realtime-sdk
fc308d18-8ed3-4a15-9f6b-f711a6514d6c,promptAudio,reference/voice/call/methods/prompt-audio,realtime-sdk\pages\v3\tech-ref\voice\call\methods\promptaudio.mdx,realtime-sdk
654a4127-b81b-4478-b979-790043519d20,promptRingtone,reference/voice/call/methods/prompt-ringtone,realtime-sdk\pages\v3\tech-ref\voice\call\methods\promptringtone.mdx,realtime-sdk
4e5f8d97-c320-4b79-a1ea-5e7f8c3868e6,promptTTS,reference/voice/call/methods/prompt-tts,realtime-sdk\pages\v3\tech-ref\voice\call\methods\prompttts.mdx,realtime-sdk
2061b059-0020-468c-880d-1a1b11c0948e,record,reference/voice/call/methods/record,realtime-sdk\pages\v3\tech-ref\voice\call\methods\record.mdx,realtime-sdk
0a5fc8f5-4b70-4cfe-84e0-defd71661405,recordAudio,reference/voice/call/methods/record-audio,realtime-sdk\pages\v3\tech-ref\voice\call\methods\recordaudio.mdx,realtime-sdk
019425a4-a538-4eda-893d-6b578bb1b74e,removeAllListeners,reference/voice/call/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\voice\call\methods\removealllisteners.mdx,realtime-sdk
b4ee23b0-4db2-414c-ad1f-b0159a13a6d2,sendDigits,reference/voice/call/methods/send-digits,realtime-sdk\pages\v3\tech-ref\voice\call\methods\senddigits.mdx,realtime-sdk
2d541a2b-c7cd-45bc-aa06-445234884152,tap,reference/voice/call/methods/tap,realtime-sdk\pages\v3\tech-ref\voice\call\methods\tap.mdx,realtime-sdk
5bf745a9-8589-4121-983c-47832903d647,tapAudio,reference/voice/call/methods/tap-audio,realtime-sdk\pages\v3\tech-ref\voice\call\methods\tapaudio.mdx,realtime-sdk
27a9913f-7130-4d4c-9469-dce6ed3617a8,waitFor,reference/voice/call/methods/wait-for,realtime-sdk\pages\v3\tech-ref\voice\call\methods\waitfor.mdx,realtime-sdk
fe82bca9-4fbb-4ddd-9d02-e12a35d84afb,~~waitForDisconnected~~,reference/voice/call/methods/~~wait-for-disconnected~~,realtime-sdk\pages\v3\tech-ref\voice\call\methods\~~waitfordisconnected~~.mdx,realtime-sdk
f5ac5044-4fbd-4c05-b5cf-a74d22bbf244,Events,reference/voice/client/events,realtime-sdk\pages\v3\tech-ref\voice\client\events.mdx,realtime-sdk
19febe54-0ed5-4aac-a7af-0f540e861d3d,dial,reference/voice/client/methods/dial,realtime-sdk\pages\v3\tech-ref\voice\client\methods\dial.mdx,realtime-sdk
77f42eae-308d-4a5c-b504-50f3c4701122,dialPhone,reference/voice/client/methods/dial-phone,realtime-sdk\pages\v3\tech-ref\voice\client\methods\dialphone.mdx,realtime-sdk
9f4fb6f0-c50a-4048-9d13-e3279e688c38,dialSip,reference/voice/client/methods/dial-sip,realtime-sdk\pages\v3\tech-ref\voice\client\methods\dialsip.mdx,realtime-sdk
d1167863-b2f7-4544-9606-7d2a7851ff17,disconnect,reference/voice/client/methods/disconnect,realtime-sdk\pages\v3\tech-ref\voice\client\methods\disconnect.mdx,realtime-sdk
f012403f-0c18-4ddb-944b-ec8839246104,listen,reference/voice/client/methods/listen,realtime-sdk\pages\v3\tech-ref\voice\client\methods\listen.mdx,realtime-sdk
03d03b18-1576-481e-ad26-2dd0214e19dc,off,reference/voice/client/methods/off,realtime-sdk\pages\v3\tech-ref\voice\client\methods\off.mdx,realtime-sdk
f50860c8-f8bd-41e5-b2cc-cb3622cae852,on,reference/voice/client/methods/on,realtime-sdk\pages\v3\tech-ref\voice\client\methods\on.mdx,realtime-sdk
a2c44bd4-879f-49b2-a585-8de566dd9414,once,reference/voice/client/methods/once,realtime-sdk\pages\v3\tech-ref\voice\client\methods\once.mdx,realtime-sdk
e66f8502-4b99-4bcb-9b9a-3a437f000a2b,removeAllListeners,reference/voice/client/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\voice\client\methods\removealllisteners.mdx,realtime-sdk
,Forwarding calls,/guides/recipes/forwarding-calls,swml\pages\guides\recipes\forwarding-calls.mdx,swml
,Making and receiving phone calls,/guides/recipes/making-and-receiving-calls,swml\pages\guides\recipes\making-and-receiving-calls.mdx,swml
,Recording calls,/guides/recipes/recording-calls,swml\pages\guides\recipes\recording-calls.mdx,swml
,Setting up voicemail,/guides/recipes/voicemail,swml\pages\guides\recipes\voicemail.mdx,swml
,Schema,/swml/schema,swml\pages\reference\schema.mdx,swml
