old_url,status,matched_product,matched_slug,matched_new_slug,matched_file_path,matched_title
/rest/compatibility-api/endpoints/search-local-available-phone-numbers,unmatched,,,,,
/rest/compatibility-api/endpoints/search-toll-free-available-phone-numbers,unmatched,,,,,
/rest/compatibility-api/endpoints/send-fax,unmatched,,,,,
/rest/compatibility-api/endpoints/streams,unmatched,,,,,
/rest/compatibility-api/endpoints/tokens,unmatched,,,,,
/rest/compatibility-api/endpoints/update-a-call,unmatched,,,,,
/rest/compatibility-api/endpoints/update-account,unmatched,,,,,
/rest/compatibility-api/endpoints/update-application,unmatched,,,,,
/rest/compatibility-api/endpoints/update-conference,unmatched,,,,,
/rest/compatibility-api/endpoints/update-conference-stream,unmatched,,,,,
/rest/compatibility-api/endpoints/update-cxml-application,unmatched,,,,,
/rest/compatibility-api/endpoints/update-fax,unmatched,,,,,
/rest/compatibility-api/endpoints/update-incoming-phone-number,unmatched,,,,,
/rest/compatibility-api/endpoints/update-message,unmatched,,,,,
/rest/compatibility-api/endpoints/update-participant,unmatched,,,,,
/rest/compatibility-api/endpoints/update-queue,unmatched,,,,,
/rest/compatibility-api/endpoints/update-queue-member,unmatched,,,,,
/rest/compatibility-api/endpoints/update-recording,unmatched,,,,,
/rest/compatibility-api/endpoints/update-stream,unmatched,,,,,
/rest/compatibility-api/endpoints/update-token,unmatched,,,,,
/rest/compatibility-api/overview,unmatched,,,,,
/rest/compatibility-api/overview/error-codes,unmatched,,,,,
/rest/compatibility-api/overview/paging,unmatched,,,,,
/rest/overview/authorization,unmatched,,,,,
/rest/overview/base-url,unmatched,,,,,
/rest/overview/data-formats,unmatched,,,,,
/rest/signalwire-rest,unmatched,,,,,
/rest/signalwire-rest/endpoints,unmatched,,,,,
/rest/signalwire-rest/endpoints/calling,unmatched,,,,,
/rest/signalwire-rest/endpoints/calling/call-commands,unmatched,,,,,
/rest/signalwire-rest/endpoints/calling/calling-api,unmatched,,,,,
/rest/signalwire-rest/endpoints/calling/calls,unmatched,,,,,
/rest/signalwire-rest/endpoints/chat,unmatched,,,,,
/rest/signalwire-rest/endpoints/chat/chat-api,unmatched,,,,,
/rest/signalwire-rest/endpoints/chat/chat-tokens-create,unmatched,,,,,
/rest/signalwire-rest/endpoints/chat/tokens,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/chunks,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/chunks-delete,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/chunks-get,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/chunks-list,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/datasphere-api,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/documents,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/documents-create,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/documents-delete,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/documents-list,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/documents-search,unmatched,,,,,
/rest/signalwire-rest/endpoints/datasphere/documents-update,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agent-addresses-list,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agents-create,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agents-custom,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agents-delete,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agents-dialogflow,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agents-list,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agents-read,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/ai-agents-update,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/call-fabric-api,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/call-flow-addresses-list,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/call-flow-versions-deploy,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/call-flow-versions-list,unmatched,,,,,
/rest/signalwire-rest/endpoints/fabric/call-flows,unmatched,,,,,
